Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),km_year
Skoda,Superb,0.8857142857142857,Sedan,0.404293582106328,0.47619047606575965,Diesel,Automatic,0.291497975708502,1.0
Toyota,Auris,0.8285714285714286,Hatchback,0.3773181971451051,0.42857142843537416,Petrol,Automatic,0.21558704453441296,0.6657195386929634
Volkswagen,Golf,0.5714285714285714,Hatchback,0.557154096886591,0.4514285712979592,Diesel,Manual,0.0728744939271255,0.4289375452671458
Lexus,CT Series,0.7428571428571429,Hatchback,0.404293582106328,0.42857142843537416,Hybrid,Automatic,0.20040485829959515,0.4985793080394451
Lexus,Es Series,0.8571428571428571,Sedan,0.39080588962571655,0.5952380951417234,Hybrid,Automatic,0.45342105263157895,0.805003064237562
Nissan,X-Trail,0.8571428571428571,Crossover,0.36652804316061594,0.38095238080498867,Diesel,Automatic,0.31376518218623484,0.7548609950415065
Volkswagen,Vento,0.22857142857142856,Hatchback,0.5991143081937732,0.4523809522505669,Diesel,Manual,0.04048582995951417,0.26245990624228965
Mercedes,Vito,0.42857142857142855,Hatchback,0.6651365628863662,0.5238095236961452,Diesel,Manual,0.058704453441295545,0.38985326148956434
KIA,Cerato,0.7714285714285715,Sedan,0.16601101494885917,0.3788095236616213,Petrol,Manual,0.16192307692307692,0.22620263586334122
Fiat,500,0.8571428571428571,Coupe,0.05586152635719906,0.0,Electric,Automatic,0.182165991902834,0.11322822069938902
Mercedes,E Class,0.8,Sedan,0.5009553782173767,0.5238095236961452,Diesel,Automatic,0.402834008097166,0.7736642709900273
Mitsubishi,Outlander,0.8285714285714286,Crossover,0.4087894795998651,0.47619047606575965,Plug-in Hybrid,Automatic,0.2692307692307692,0.7214329489108028
Jaguar,X-Type,0.45714285714285713,Sedan,0.404293582106328,0.4997619046428005,Petrol,Manual,0.09917004048582996,0.24786896205916764
Renault,Megane,0.7142857142857143,Universal,0.2694166573002136,0.35238095222675736,Diesel,Manual,0.11336032388663968,0.3010499445398326
Nissan,X-Trail,0.5714285714285714,Crossover,0.6965269191862425,0.5238095236961452,Diesel,Manual,0.1194331983805668,0.5368822775642097
Renault,Megane,0.7142857142857143,Hatchback,0.29639204226143645,0.3466666665111111,Diesel,Manual,0.09512145748987855,0.3314390773859268
Honda,Accord,0.6571428571428571,Sedan,0.3548387096774194,0.47547619035130384,Metan/Propan,Automatic,0.1680161943319838,0.3357247243257606
BMW,5 Series,0.14285714285714285,Sedan,0.5908733280881195,0.4740476189223923,Petrol,Manual,0.02834008097165992,0.23349130780940264
Mercedes,M Class,0.42857142857142855,SUV,0.5616499943801281,0.7619047618480727,Petrol,Automatic,0.08097165991902834,0.328786057851744
Renault,Vel Satis,0.45714285714285713,Hatchback,0.5324266606721366,0.5214285713146259,Diesel,Manual,0.05566801619433198,0.3272605716195888
Skoda,Superb,0.5714285714285714,Sedan,0.7639653815892997,0.4523809522505669,Diesel,Automatic,0.11538461538461539,0.5891135996434341
Chevrolet,Aveo,0.5714285714285714,Sedan,0.5908733280881195,0.3333333331746032,Metan/Propan,Manual,0.05161943319838057,0.45505320630675805
Dacia,Logan Mcv,0.6285714285714286,Universal,0.5661458918736653,0.32119047602885487,Metan/Propan,Manual,0.048582995951417005,0.4985793080394451
Toyota,Corolla,0.3142857142857143,Universal,0.24943464089018771,0.38095238080498867,Petrol,Manual,0.02125506072874494,0.12096607053317733
Nissan,Micra,0.5142857142857142,Hatchback,0.5402944812858267,0.2857142855442177,Petrol,Manual,0.03643724696356275,0.3693551482286231
BMW,5 Series,0.7714285714285715,Sedan,0.38181409463864224,0.7142857142176872,Hybrid,Automatic,0.20040485829959515,0.5233408236918182
Renault,Megane,0.5714285714285714,Universal,0.0037091154321681466,0.3571428569897959,Diesel,Manual,0.05566801619433198,0.000292495403643657
BMW,X6,0.6571428571428571,Universal,0.031134090142744746,0.7142857142176872,Petrol,Automatic,0.4331983805668016,0.027158144657726806
BMW,5 Series,0.2857142857142857,Sedan,0.7220164100258514,0.5952380951417234,Petrol,Manual,0.07489878542510121,0.3414449915787038
Opel,Antara,0.6857142857142857,Crossover,0.16713498932224347,0.760714285657313,Petrol,Automatic,0.1700404858299595,0.17010232696343341
Opel,Astra,0.2857142857142857,Universal,0.4992064740923907,0.4047619046201814,Diesel,Manual,0.00708502024291498,0.23524987464482702
Skoda,Octavia,0.9142857142857143,Sedan,0.2064740923906935,0.3333333331746032,Petrol,Manual,0.22870445344129556,0.6378628335840437
Lincoln,MKZ,0.8571428571428571,Sedan,0.17050691244239632,0.47619047606575965,Hybrid,Automatic,0.35020242914979755,0.3500102141252066
BMW,X3,0.6285714285714286,Crossover,0.40569630212431157,0.47619047606575965,Diesel,Manual,0.14979757085020243,0.35655786633556985
Mitsubishi,Eclipse Cross,0.9142857142857143,Crossover,0.05361357761043048,0.3571428569897959,Petrol,Automatic,0.3157894736842105,0.1642988467324085
Volkswagen,Caddy,0.5714285714285714,Microvan,0.8460627177700348,0.4523809522505669,Diesel,Manual,0.06880566801619434,0.6526982700986127
Chevrolet,Aveo,0.7428571428571429,Hatchback,0.404293582106328,0.30952380935941043,Diesel,Manual,0.08906882591093117,0.4985793080394451
Volkswagen,Phaeton,0.5714285714285714,Sedan,0.6448240980105654,0.7142857142176872,Diesel,Automatic,0.21052631578947367,0.49683826397013764
Mercedes,E Class,0.6857142857142857,Sedan,0.20197819489715635,0.5238095236961452,Diesel,Automatic,0.19026315789473683,0.20608390439578805
Vaz,2114,0.7428571428571429,Hatchback,0.1794987074294706,0.38095238080498867,Petrol,Manual,0.038461538461538464,0.22001225695024793
Ford,Fusion,0.6857142857142857,Hatchback,0.37439586377430595,0.3333333331746032,Diesel,Manual,0.08198380566801619,0.38413467788363326
Ford,Fusion,0.6857142857142857,Hatchback,0.38005395076992243,0.3333333331746032,Diesel,Manual,0.08502024291497975,0.38997762178022916
Dacia,Sandero,0.6857142857142857,Hatchback,0.3239181746656176,0.3333333331746032,Petrol,Manual,0.05868421052631579,0.3320078184485672
Dacia,Logan,0.5714285714285714,Sedan,0.38406204338541083,0.3333333331746032,Petrol,Manual,0.040465587044534415,0.29487715193046965
Dacia,Logan Mcv,0.6857142857142857,Universal,0.4942115319770709,0.3333333331746032,Petrol,Manual,0.0728744939271255,0.507864876409085
Dacia,Logan,0.7428571428571429,Sedan,0.32898729908958074,0.2857142855442177,Metan/Propan,Manual,0.05668016194331984,0.40525934592456403
Mercedes,E Class,0.45714285714285713,Sedan,0.5616499943801281,0.6428571427721089,Diesel,Manual,0.02834008097165992,0.34536742994038666
Toyota,Auris,0.7714285714285715,Sedan,0.34584691469034506,0.3333333331746032,Diesel,Manual,0.16902834008097167,0.47381779238707195
Nissan,Juke,0.7142857142857143,Crossover,0.314375632235585,0.3571428569897959,Diesel,Manual,0.15789473684210525,0.351698499283323
Mazda,CX-7,0.6285714285714286,Crossover,0.5616499943801281,0.5397619046523243,Petrol,Automatic,0.07894736842105263,0.4945997787381709
Opel,Zafira,0.5428571428571428,Universal,0.024639766213330336,0.38095238080498867,Metan/Propan,Manual,0.06882591093117409,0.015365430812137659
Mercedes,GLK Class,0.8,Crossover,0.2884545352365966,0.5238095236961452,Diesel,Automatic,0.3724493927125506,0.44449899715861607
Audi,A6,0.8571428571428571,Sedan,0.09407665505226481,0.47619047606575965,Petrol,Automatic,0.3967611336032389,0.1921555518413282
Volvo,XC60,0.8,SUV,0.40479712262560413,0.47619047606575965,Diesel,Automatic,0.33196356275303646,0.6247144687726336
Opel,Astra,0.6571428571428571,Universal,0.02766325727773407,0.30952380935941043,Diesel,Manual,0.032388663967611336,0.023849625220175114
Dacia,Logan,0.5428571428571428,Sedan,0.08958075755872766,0.2857142855442177,Petrol,Manual,0.02631578947368421,0.062703804570466
Mazda,CX-5,0.9142857142857143,SUV,0.28740024727436214,0.5238095236961452,Diesel,Automatic,0.4939068825910931,0.8885731795643211
KIA,Ceed Sw,0.6285714285714286,Universal,0.3593346071709565,0.38095238080498867,Metan/Propan,Automatic,0.09919028340080972,0.3155209601808298
Dacia,Logan,0.6,Sedan,0.7617174328425312,0.3804761903286848,Petrol,Manual,0.04251012145748988,0.6267201515404758
Ford,Galaxy,0.34285714285714286,Minivan,0.24943464089018771,0.4523809522505669,Diesel,Manual,0.07793522267206478,0.12612471446877263
Volkswagen,Amarok,0.7428571428571429,Pickup,0.3166235809823536,0.47619047606575965,Diesel,Manual,0.26619433198380565,0.3899381581146582
Toyota,Venza,0.6571428571428571,Crossover,0.38181409463864224,0.6428571427721089,Metan/Propan,Automatic,0.25101214574898784,0.3614386059647634
Hyundai,Santa FE,0.6,Crossover,0.24244127233899068,0.6428571427721089,Petrol,Automatic,0.1437246963562753,0.19772689286311215
Mitsubishi,Colt,0.6,Cabriolet,0.3997976846127908,0.3571428569897959,Petrol,Manual,0.048582995951417005,0.32772485003807084
BMW,7 Series,0.7428571428571429,Sedan,0.24244127233899068,0.7142857142176872,Petrol,Automatic,0.49190283400809715,0.29801103125522316
Volkswagen,Caddy,0.6857142857142857,Minivan,0.6965269191862425,0.4523809522505669,Diesel,Manual,0.08906882591093117,0.7167901647259829
Opel,Zafira,0.4857142857142857,Minivan,0.521933235922221,0.42857142843537416,Metan/Propan,Manual,0.06275303643724696,0.3377904061507605
Land Rover,Freelander,0.7714285714285715,SUV,0.19928065640103407,0.5238095236961452,Diesel,Automatic,0.34210526315789475,0.2720114398202314
Volkswagen,Touran,0.7142857142857143,Minivan,0.33460717095650216,0.3333333331746032,Petrol,Manual,0.1437246963562753,0.3744903489178936
Audi,A6,0.8571428571428571,Sedan,0.2312015286051478,0.47619047606575965,Petrol,Automatic,0.39271255060728744,0.4753653871153454
BMW,X5,0.7428571428571429,SUV,0.5481623018995166,0.7142857142176872,Diesel,Automatic,0.6659919028340081,0.6768622207365312
Ford,Focus Wagon,0.6571428571428571,Universal,0.46498819826907944,0.38095238080498867,Petrol,Manual,0.07591093117408906,0.4407230743516888
Opel,Astra,0.7142857142857143,Universal,0.49340901427447453,0.30952380935941043,Diesel,Manual,0.1082995951417004,0.5533886415551132
Mercedes,S Class,0.6,Sedan,0.6304821850061818,0.7142857142176872,Diesel,Automatic,0.2914777327935223,0.5183018552565603
Suzuki,Vitara,0.8571428571428571,Crossover,0.19298639991008204,0.3269047617445011,Petrol,Automatic,0.23481781376518218,0.39643805597340614
Audi,A6,0.5428571428571428,Sedan,0.5942452512082724,0.5714285713265307,Metan/Propan,Manual,0.11740890688259109,0.4305761749794352
Renault,Megane,0.7428571428571429,Universal,0.5357985837922895,0.3571428569897959,Diesel,Manual,0.1417004048582996,0.6615410329266255
Volkswagen,Passat,0.2571428571428571,Universal,0.6066089693154996,0.42857142843537416,Metan/Propan,Manual,0.038461538461538464,0.2757256671680874
BMW,3 Series,0.7714285714285715,Sedan,0.2096212206361695,0.47619047606575965,Petrol,Automatic,0.25708502024291496,0.2862493113203459
Skoda,Superb,0.7142857142857143,Sedan,0.38181409463864224,0.42857142843537416,Petrol,Automatic,0.1862348178137652,0.4276713313985585
Mercedes,Viano,0.7428571428571429,Minivan,0.49212993143756323,0.5238095236961452,Diesel,Automatic,0.32793522267206476,0.607426597582038
Renault,Clio4,0.7428571428571429,Universal,0.42902101832078227,0.3571428569897959,Diesel,Manual,0.10323886639676114,0.5292216836592568
Toyota,Camry,0.6,Sedan,0.4942115319770709,0.5690476189450114,Metan/Propan,Automatic,0.13562753036437247,0.40572362434304604
Volvo,S80,0.6,Sedan,0.7190064066539283,0.5714285713265307,Diesel,Automatic,0.16396761133603238,0.5914349917358441
Mazda,CX-3,0.8571428571428571,Hatchback,0.3008879397549736,0.3571428569897959,Diesel,Manual,0.2651821862348178,0.6192916968447638
BMW,X5,0.8857142857142857,SUV,0.30313588850174217,0.47619047606575965,Plug-in Hybrid,Automatic,0.6659919028340081,0.7492896540197226
Mercedes,E Class,0.8571428571428571,Sedan,0.1120602450264134,0.4740476189223923,Plug-in Hybrid,Automatic,0.6740890688259109,0.22929782531988785
Porsche,Cayenne,0.6857142857142857,SUV,0.33685511970327076,0.071428571207483,Diesel,Automatic,0.41295546558704455,0.34536742994038666
Mercedes,Vito,0.6571428571428571,Minivan,0.451500505788468,0.5238095236961452,Diesel,Automatic,0.23078947368421052,0.42786613353218733
Renault,Laguna,0.6857142857142857,Hatchback,0.5616499943801281,0.3571428569897959,Diesel,Manual,0.09919028340080972,0.5775066391813842
BMW,7 Series,0.8571428571428571,Sedan,0.29189614476789927,0.7142857142176872,Diesel,Automatic,0.9291497975708503,0.6007205601054841
Toyota,Auris,0.7428571428571429,Hatchback,0.3593346071709565,0.4280952379590703,Hybrid,Automatic,0.15587044534412955,0.4428658978216057
Peugeot,307,0.6,Universal,0.4942115319770709,0.4759523808276077,Petrol,Manual,0.05668016194331984,0.40572362434304604
Mercedes,C Class,0.7428571428571429,Universal,0.2806564010340564,0.511428571312245,Diesel,Automatic,0.2651821862348178,0.34536742994038666
Seat,Ibiza,0.8285714285714286,Universal,0.33011127346296504,0.3333333331746032,Diesel,Manual,0.12955465587044535,0.5821494233662042
Audi,Q5,0.9142857142857143,Crossover,0.05136562886366191,0.47619047606575965,Petrol,Automatic,0.6740890688259109,0.15733467045517857
Volkswagen,Golf,0.6571428571428571,Universal,0.4942115319770709,0.3333333331746032,Metan/Propan,Automatic,0.09919028340080972,0.46857977946060847
Citroen,Berlingo,0.4857142857142857,Minivan,0.404293582106328,0.3333333331746032,Petrol,Manual,0.05060728744939271,0.26106424342655066
Hyundai,Tucson,0.8285714285714286,Crossover,0.27163538271327414,0.474999999875,Diesel,Automatic,0.3917004048582996,0.4786299276521573
Volvo,XC90,0.8285714285714286,SUV,0.2469371698325278,0.47619047606575965,Diesel,Automatic,0.6558704453441295,0.43490683921905715
BMW,5 Series,0.6571428571428571,Sedan,0.647072046757334,0.4757142855894558,Diesel,Automatic,0.13765182186234817,0.6142917754149577
Opel,Astra,0.7142857142857143,Hatchback,0.42227717208047655,0.30952380935941043,Diesel,Manual,0.11538461538461539,0.4732550306676999
Mercedes,Series (W124),0.11428571428571428,Sedan,0.6740474317185569,0.6190476189569162,Metan/Propan,Automatic,0.038461538461538464,0.25831522647501254
Vaz,2106,0.05714285714285714,Sedan,0.0434978082499719,0.30952380935941043,Petrol,Manual,0.008097165991902834,0.013135255773711791
Hyundai,Tucson,0.8571428571428571,Crossover,0.08058896257165336,0.38095238080498867,Petrol,Automatic,0.31172064777327935,0.1642988467324085
Honda,Prelude,0.2571428571428571,Coupe,0.4492525570416995,0.47619047606575965,Petrol,Manual,0.03441295546558704,0.20350457984866588
Volkswagen,Golf,0.6857142857142857,Universal,0.435764864561088,0.3333333331746032,Petrol,Manual,0.1194331983805668,0.4475086820064256
BMW,5 Series,0.45714285714285713,Sedan,0.7639653815892997,0.047619047392290254,Diesel,Manual,0.02834008097165992,0.47072260293052537
Land Rover,Range Rover Evoque,0.7142857142857143,Crossover,0.30313588850174217,0.5238095236961452,Diesel,Automatic,0.39271255060728744,0.33903636059745035
BMW,5 Series,0.7142857142857143,Hatchback,0.6740474317185569,0.47619047606575965,Diesel,Automatic,0.20040485829959515,0.7568869372312461
Ford,Fusion,0.8,Sedan,0.47173204450938516,0.47619047606575965,Hybrid,Automatic,0.2165991902834008,0.7283971251880328
Nissan,Qashqai,0.6285714285714286,Crossover,0.5166910194447567,0.3571428569897959,Diesel,Manual,0.1194331983805668,0.45480448572542836
Skoda,Fabia,0.45714285714285713,Universal,0.404293582106328,0.3333333331746032,Metan/Propan,Manual,0.03441295546558704,0.24786896205916764
Ford,Focus,0.8285714285714286,Universal,0.29189614476789927,0.23785714267568028,Petrol,Manual,0.11336032388663968,0.5144974252445421
Seat,Ibiza,0.7428571428571429,Universal,0.44026076205462517,0.2857142855442177,Diesel,Manual,0.09919028340080972,0.5431500362137166
Mazda,5,0.5714285714285714,Minivan,0.5279307631785995,0.47619047606575965,Metan/Propan,Manual,0.0708502024291498,0.4063039723661485
Opel,Astra,0.6,Hatchback,0.48521973698999665,0.3333333331746032,Metan/Propan,Manual,0.06477732793522267,0.39829516964733414
Audi,100,0.05714285714285714,Sedan,0.02743846240305721,0.42857142843537416,Petrol,Manual,0.004048582995951417,0.007282070441414073
Vaz,Kalina,0.6285714285714286,Sedan,0.2244576823648421,0.30952380935941043,Petrol,Manual,0.02834008097165992,0.19613508114260245
Chevrolet,Kalos,0.5428571428571428,Sedan,0.1974822974036192,0.3333333331746032,Petrol,Manual,0.048582995951417005,0.14135803076035694
Audi,A5,0.8285714285714286,Coupe,0.2064740923906935,0.47619047606575965,Petrol,Automatic,0.2955263157894737,0.36327531179612077
Skoda,Superb,0.6285714285714286,Sedan,0.5099471732044509,0.47619047606575965,Diesel,Automatic,0.1659919028340081,0.448835191773517
Renault,Megane,0.6857142857142857,Sedan,0.6740474317185569,0.356904761751644,Diesel,Manual,0.07894736842105263,0.6935762438018831
Peugeot,107,0.6285714285714286,Hatchback,0.2559289648196021,0.23761904743752837,Petrol,Automatic,0.06880566801619434,0.2239917862515222
Mercedes,Series (W124),0.2,Sedan,0.6245925592896482,0.47619047606575965,Diesel,Manual,0.032388663967611336,0.26419875470922405
Fiat,Doblo Panorama,0.6,Minivan,0.5391705069124424,0.30952380935941043,Petrol,Manual,0.07692307692307693,0.4428658978216057
Volkswagen,Golf,0.7142857142857143,Hatchback,0.4065415308530965,0.3309523807930839,Petrol,Manual,0.1396761133603239,0.4555280365074783
Renault,Megane,0.7142857142857143,Universal,0.022140047206923683,0.3571428569897959,Diesel,Automatic,0.10121457489878542,0.022480361022898212
Dacia,Lodgy,0.7428571428571429,Universal,0.298639991008205,0.3571428569897959,Diesel,Manual,0.10728744939271255,0.36765279402752243
Hyundai,i30,0.7714285714285715,Hatchback,0.23794537484545353,0.3333333331746032,Petrol,Manual,0.1396761133603239,0.3252486984728335
Renault,Laguna,0.7428571428571429,Universal,0.525682814431831,0.35452380937012473,Diesel,Manual,0.1194331983805668,0.6490055156276116
Skoda,Fabia,0.7142857142857143,Universal,0.4099134539732494,0.2857142855442177,Diesel,Manual,0.08502024291497975,0.45932667811324007
Renault,Scenic,0.7428571428571429,Hatchback,0.3660784534112622,0.3571428569897959,Diesel,Manual,0.12651821862348178,0.45122290935428155
Skoda,Octavia,0.6571428571428571,Hatchback,0.5027649769585254,0.3333333331746032,Petrol,Automatic,0.12550607287449392,0.4767332227636423
Opel,Vectra,0.3142857142857143,Sedan,0.5810542879622345,0.38095238080498867,Petrol,Manual,0.027327935222672066,0.2853440303080952
Mercedes,M Class,0.7428571428571429,SUV,0.5818815331010453,0.059523809299886626,Diesel,Automatic,0.47366396761133606,0.7186472783999108
Volkswagen,Passat,0.3142857142857143,Sedan,0.6268405080364168,0.42857142843537416,Metan/Propan,Manual,0.048582995951417005,0.3080394450944342
Mazda,3,0.5428571428571428,Hatchback,0.48521973698999665,0.38095238080498867,Petrol,Manual,0.030364372469635626,0.3511026339333995
Ford,Scorpio,0.22857142857142856,Sedan,0.4942115319770709,0.47619047606575965,Petrol,Manual,0.012145748987854251,0.21603272764897366
Ssangyong,Kyron,0.5714285714285714,SUV,0.3645048892885242,0.4757142855894558,Diesel,Manual,0.0931174089068826,0.27973006852749455
Volkswagen,Passat,0.7428571428571429,Universal,0.44809486343711363,0.3333333331746032,Metan/Propan,Manual,0.15989878542510122,0.5528580979441752
KIA,Sportage,0.8857142857142857,Crossover,0.09565021917500281,0.4759523808276077,Petrol,Automatic,0.3491902834008097,0.23505487770906458
Skoda,Octavia,0.8285714285714286,Universal,0.30425986287512646,0.33214285698384355,Petrol,Automatic,0.22064777327935223,0.5363848364015504
BMW,5 Series,0.8571428571428571,Sedan,0.19973024615038776,0.47619047606575965,Petrol,Automatic,0.3825910931174089,0.410366408527866
BMW,X3,0.7714285714285715,Crossover,0.22624929751601663,0.474999999875,Diesel,Automatic,0.3623481781376518,0.3091444277304214
Land Rover,Range Rover,0.4857142857142857,SUV,0.6755130943014499,0.7142857142176872,Diesel,Automatic,0.21052631578947367,0.43795725315293915
Hyundai,Sonata,0.7142857142857143,Sedan,0.38293806901202654,0.5714285713265307,Metan/Propan,Automatic,0.18016194331983806,0.4289375452671458
KIA,Pro_Cee'd,0.6285714285714286,Coupe,0.3683264021580308,0.38095238080498867,Petrol,Manual,0.07894736842105263,0.3234800187833783
Toyota,Avensis,0.6571428571428571,Universal,0.25368101607283355,0.5238095236961452,Diesel,Automatic,0.14979757085020243,0.23929766817950002
KIA,Sorento,0.8571428571428571,SUV,0.1090704731932112,0.47619047606575965,Diesel,Automatic,0.41700404858299595,0.2231229223540773
Nissan,Micra,0.45714285714285713,Hatchback,0.2746363942902102,0.3333333331746032,Petrol,Automatic,0.03236842105263158,0.16753301019555408
Toyota,Rav 4,0.45714285714285713,SUV,0.5953692255816567,0.47619047606575965,Petrol,Automatic,0.05868421052631579,0.36625995877207645
Volkswagen,Caddy,0.34285714285714286,Combi,0.5953692255816567,0.4523809522505669,Diesel,Manual,0.018218623481781375,0.3047430683232121
Volvo,XC90,0.9142857142857143,Universal,0.11430819377318197,0.47619047606575965,Petrol,Automatic,0.6558704453441295,0.35233160621761656
Skoda,Octavia,0.5714285714285714,Universal,0.5953692255816567,0.3333333331746032,Diesel,Automatic,0.03236842105263158,0.458535294445373
Honda,Accord,0.8857142857142857,Sedan,0.2244576823648421,0.47619047606575965,Hybrid,Automatic,0.32186234817813764,0.5542927182572845
Mazda,323,0.45714285714285713,Sedan,0.027114757783522535,0.47619047606575965,Metan/Propan,Automatic,0.03236842105263158,0.014167920218396569
Vaz,2105,0.17142857142857143,Sedan,0.21546588737776778,0.30952380935941043,Petrol,Manual,0.008097165991902834,0.08630007242743329
Seat,Inca,0.45714285714285713,Combi,0.4492525570416995,0.4523809522505669,Diesel,Manual,0.020242914979757085,0.2757256671680874
Audi,A4,0.3142857142857143,Sedan,0.5616499943801281,0.42857142843537416,Petrol,Manual,0.020242914979757085,0.2757256671680874
Renault,Megane,0.6857142857142857,Coupe,0.3548387096774194,0.3571428569897959,Diesel,Manual,0.08704453441295547,0.36393856667966645
Volkswagen,Polo,0.6857142857142857,Hatchback,0.2469371698325278,0.33214285698384355,Petrol,Manual,0.10931174089068826,0.2525117462439876
Renault,Scenic,0.6857142857142857,Hatchback,0.39754973586602227,0.3571428569897959,Diesel,Automatic,0.09107287449392712,0.408045016435456
Opel,Astra,0.6857142857142857,Universal,0.4132853770934023,0.30952380935941043,Diesel,Manual,0.09109311740890688,0.4242947610823259
Audi,A6,0.5714285714285714,Universal,0.07834101382488479,0.6428571427721089,Diesel,Manual,0.05465587044534413,0.05809515850465207
Ford,Transit Connect,0.8,Minivan,0.404293582106328,0.38095238080498867,Diesel,Manual,0.09919028340080972,0.6239344810295838
Opel,Astra,0.7142857142857143,Universal,0.3930538383724851,0.30952380935941043,Diesel,Manual,0.09919028340080972,0.4403334700844312
Hyundai,i30,0.6285714285714286,Universal,0.5542317635157918,0.38095238080498867,Diesel,Manual,0.1092914979757085,0.48803355539106835
Hyundai,i30,0.7428571428571429,Hatchback,0.4425087108013937,0.3333333331746032,Diesel,Manual,0.10728744939271255,0.5459357067246086
Opel,Astra,0.5714285714285714,Universal,0.6290884567831854,0.30952380935941043,Diesel,Manual,0.058704453441295545,0.4846509554849852
Toyota,Auris,0.6857142857142857,Hatchback,0.6290884567831854,0.3333333331746032,Diesel,Manual,0.11536437246963563,0.6471484019536835
Dacia,Duster,0.9428571428571428,Crossover,0.0073058334269978644,0.3571428569897959,Diesel,Manual,0.2692307692307692,0.028729548535665866
Dacia,Duster,0.9142857142857143,Crossover,0.04686973137012476,0.3571428569897959,Diesel,Manual,0.2550607287449393,0.1434063179007187
Opel,Astra,0.6,Universal,0.6939844891536473,0.4047619046201814,Diesel,Manual,0.0728744939271255,0.5707634594313518
Mercedes,E Class,0.2857142857142857,Sedan,0.7864448690569855,0.7142857142176872,Diesel,Automatic,0.08097165991902834,0.3721527233143479
Mini,Countryman,0.7142857142857143,Crossover,0.17803754074407105,0.42857142843537416,Petrol,Automatic,0.23076923076923078,0.19810675702368835
Audi,A4,0.2857142857142857,Sedan,0.24943464089018771,0.38095238080498867,Petrol,Manual,0.030364372469635626,0.1162042453618586
KIA,Cerato,0.6571428571428571,Hatchback,0.420029223333708,0.3571428569897959,Diesel,Manual,0.044534412955465584,0.39786660495335074
Toyota,Yaris,0.6857142857142857,Hatchback,0.2761605035405193,0.30952380935941043,Petrol,Manual,0.05668016194331984,0.2826898434453173
Renault,Scenic,0.7428571428571429,Universal,0.2761605035405193,0.3571428569897959,Diesel,Manual,0.08805668016194332,0.3397960889186027
Opel,Zafira,0.5428571428571428,Minivan,0.42677306957401373,0.38095238080498867,Metan/Propan,Manual,0.05463562753036437,0.30849826141387526
Infiniti,FX,0.7428571428571429,Crossover,0.42677306957401373,0.7142857142176872,Diesel,Automatic,0.21052631578947367,0.5264360131483649
Opel,Zafira,0.6,Minivan,0.3660784534112622,0.42857142843537416,Petrol,Manual,0.07690283400809717,0.2998681449291511
Land Rover,Freelander,0.7428571428571429,Crossover,0.2739125547937507,0.5238095236961452,Diesel,Automatic,0.10524291497975709,0.33701041840771073
BMW,X5,0.5714285714285714,SUV,0.2761605035405193,0.7142857142176872,Metan/Propan,Automatic,0.1558502024291498,0.2113070366037105
Volkswagen,Golf,0.8285714285714286,Universal,0.10082050129257053,0.38095238080498867,Diesel,Manual,0.11941295546558704,0.17623743463623123
Renault,Kadjar,0.8571428571428571,Crossover,0.2401933235922221,0.3571428569897959,Diesel,Automatic,0.23074898785425102,0.4939365238546251
Renault,Kangoo,0.6,Universal,0.3660784534112622,0.3571428569897959,Diesel,Manual,0.040465587044534415,0.2998681449291511
Suzuki,Ignis,0.6,SUV,0.42677306957401373,0.3571428569897959,Petrol,Manual,0.04248987854251012,0.3500102141252066
Volkswagen,Passat,0.5142857142857142,Sedan,0.42677306957401373,0.4523809522505669,Diesel,Manual,0.05463562753036437,0.2912016144508205
Mercedes,GL Class,0.8571428571428571,SUV,0.08958075755872766,0.7142857142176872,Diesel,Automatic,0.36435222672064776,0.1828699834716883
Renault,Grand Scenic,0.7428571428571429,Microvan,0.44565583904686973,0.3571428569897959,Diesel,Automatic,0.1396761133603239,0.5498356454398574
Land Rover,Discovery Sport,0.7428571428571429,Crossover,0.451500505788468,0.7142857142176872,Diesel,Automatic,0.4392712550607287,0.5570783887681765
Nissan,Leaf,0.8,Sedan,0.15782848151062157,0.0,Electric,Automatic,0.15789473684210525,0.2421583375118391
Toyota,Corolla,0.5428571428571428,Universal,0.6515679442508711,0.3333333331746032,Diesel,Manual,0.038461538461538464,0.4723612326428148
Renault,Kadjar,0.8571428571428571,SUV,0.39080588962571655,0.356904761751644,Diesel,Manual,0.2145748987854251,0.805003064237562
Volvo,XC90,0.8285714285714286,SUV,0.2469371698325278,0.47619047606575965,Diesel,Automatic,0.7368421052631579,0.43490683921905715
Skoda,Superb,0.7428571428571429,Sedan,0.3292120939642576,0.42857142843537416,Petrol,Automatic,0.19026315789473683,0.4055379129756532
Skoda,Fabia,0.7142857142857143,Universal,0.42677306957401373,0.2849999998297619,Petrol,Manual,0.0840080971659919,0.4783198861420489
Dacia,Logan Mcv,0.6571428571428571,Universal,0.3435989659435765,0.3571428569897959,Diesel,Manual,0.0728744939271255,0.3250106069761761
Hyundai,Getz,0.5428571428571428,Hatchback,0.33685511970327076,0.26190476172902494,Petrol,Manual,0.020242914979757085,0.24295307292229948
Volkswagen,Passat,0.6285714285714286,Sedan,0.404293582106328,0.47619047606575965,Petrol,Manual,0.09716599190283401,0.35531625319357224
Skoda,Fabia,0.5714285714285714,Universal,0.6454804990446218,0.33857142841394555,Diesel,Manual,0.05465587044534413,0.49734664883837537
